txn_id,date,time,datetime,amount,type,category,merchant,upi_id,status,note
TXN100666,2025-08-12,12:41:12,2025-08-12T12:41:12,709.22,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN100667,2024-04-24,17:46:05,2024-04-24T17:46:05,678.83,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100668,2024-05-22,23:44:06,2024-05-22T23:44:06,461.46,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100669,2024-10-10,09:41:46,2024-10-10T09:41:46,810.0,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100670,2025-03-27,05:42:32,2025-03-27T05:42:32,1625.6,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100671,2024-06-02,17:26:23,2024-06-02T17:26:23,535.38,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN100672,2025-08-17,04:34:02,2025-08-17T04:34:02,827.24,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100673,2025-07-08,19:44:15,2025-07-08T19:44:15,1068.97,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN100674,2024-05-12,12:53:40,2024-05-12T12:53:40,686.44,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100675,2025-04-04,03:04:09,2025-04-04T03:04:09,240.35,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN100676,2024-12-12,17:09:30,2024-12-12T17:09:30,2021.88,Debit,Groceries,BigMart,refund@paytm,Pending,Groceries payment to BigMart
TXN100677,2025-03-15,20:42:46,2025-03-15T20:42:46,1392.05,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100678,2025-02-05,09:03:44,2025-02-05T09:03:44,445.88,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100679,2024-03-15,12:06:40,2024-03-15T12:06:40,1281.1,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN100680,2025-03-18,06:10:28,2025-03-18T06:10:28,1245.6,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN100681,2025-03-15,12:20:29,2025-03-15T12:20:29,1817.49,Debit,Education,EduWorld,shivap@ybl,Success,Education payment to EduWorld
TXN100682,2024-09-02,10:58:36,2024-09-02T10:58:36,780.5,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100683,2025-10-19,14:31:43,2025-10-19T14:31:43,1617.76,Debit,Rent,CityRentals,salary@hdfc,Pending,Rent payment to CityRentals
TXN100684,2025-09-10,19:20:55,2025-09-10T19:20:55,1376.49,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100685,2025-02-15,06:38:14,2025-02-15T06:38:14,810.94,Debit,Rent,CityRentals,shivap@ybl,Success,Rent payment to CityRentals
TXN100686,2024-03-20,07:15:31,2024-03-20T07:15:31,1017.93,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100687,2025-06-10,07:07:59,2025-06-10T07:07:59,725.86,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100688,2025-10-11,10:14:33,2025-10-11T10:14:33,2015.68,Debit,Travel,QuickFlights,merchant@axis,Success,Travel payment to QuickFlights
TXN100689,2025-08-22,13:50:28,2025-08-22T13:50:28,662.67,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100690,2024-09-16,15:32:30,2024-09-16T15:32:30,581.2,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN100691,2024-07-17,10:49:17,2024-07-17T10:49:17,1554.32,Debit,Groceries,BigMart,merchant@axis,Pending,Groceries payment to BigMart
TXN100692,2025-04-15,15:42:59,2025-04-15T15:42:59,75.33,Debit,Health,MediCare,merchant@axis,Success,Health payment to MediCare
TXN100693,2025-07-07,16:57:52,2025-07-07T16:57:52,728.29,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100694,2024-10-25,13:37:47,2024-10-25T13:37:47,422.59,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN100695,2024-05-19,12:23:09,2024-05-19T12:23:09,425.32,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100696,2024-06-04,19:09:54,2024-06-04T19:09:54,270.51,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100697,2025-02-17,23:52:25,2025-02-17T23:52:25,271.68,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN100698,2025-01-22,01:48:37,2025-01-22T01:48:37,712.45,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100699,2024-02-11,08:50:22,2024-02-11T08:50:22,344.28,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN100700,2025-09-29,04:15:47,2025-09-29T04:15:47,184.69,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN100701,2024-07-25,17:58:53,2024-07-25T17:58:53,1268.91,Debit,Education,EduWorld,shivap@ybl,Success,Education payment to EduWorld
TXN100702,2025-01-26,18:52:47,2025-01-26T18:52:47,45.42,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN100703,2024-01-30,00:35:28,2024-01-30T00:35:28,1031.55,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN100704,2024-12-26,13:02:04,2024-12-26T13:02:04,1190.08,Debit,Education,EduWorld,shivap@ybl,Success,Education payment to EduWorld
TXN100705,2025-04-29,16:59:19,2025-04-29T16:59:19,1278.41,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN100706,2025-03-25,05:08:40,2025-03-25T05:08:40,812.77,Debit,Groceries,BigMart,merchant@axis,Failed,Groceries payment to BigMart
TXN100707,2024-03-24,09:18:52,2024-03-24T09:18:52,41.46,Debit,Education,EduWorld,salary@hdfc,Success,Education payment to EduWorld
TXN100708,2025-07-22,11:35:39,2025-07-22T11:35:39,635.25,Debit,Travel,QuickFlights,grocery@icici,Success,Travel payment to QuickFlights
TXN100709,2024-04-27,06:22:18,2024-04-27T06:22:18,1732.78,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN100710,2024-02-21,13:29:03,2024-02-21T13:29:03,972.33,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100711,2025-04-23,08:49:45,2025-04-23T08:49:45,308.64,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN100712,2025-09-10,22:41:26,2025-09-10T22:41:26,1566.35,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN100713,2024-01-01,16:09:21,2024-01-01T16:09:21,1070.86,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100714,2024-06-06,13:57:03,2024-06-06T13:57:03,328.52,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100715,2025-03-24,02:18:44,2025-03-24T02:18:44,134.0,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN100716,2024-10-02,15:25:45,2024-10-02T15:25:45,1042.57,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN100717,2024-11-07,16:06:05,2024-11-07T16:06:05,1097.05,Debit,Travel,QuickFlights,salary@hdfc,Success,Travel payment to QuickFlights
TXN100718,2025-08-19,18:01:00,2025-08-19T18:01:00,287.95,Debit,Health,MediCare,refund@paytm,Success,Health payment to MediCare
TXN100719,2024-02-15,14:35:51,2024-02-15T14:35:51,353.37,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN100720,2024-05-27,21:27:11,2024-05-27T21:27:11,154.54,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN100721,2025-10-10,08:08:12,2025-10-10T08:08:12,726.17,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100722,2025-02-16,22:41:29,2025-02-16T22:41:29,374.05,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN100723,2025-05-13,11:18:19,2025-05-13T11:18:19,1196.3,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100724,2025-06-02,19:32:36,2025-06-02T19:32:36,667.9,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN100725,2025-07-23,23:39:34,2025-07-23T23:39:34,978.55,Debit,Shopping,ShopEasy,merchant@axis,Pending,Shopping payment to ShopEasy
TXN100726,2024-01-01,05:47:23,2024-01-01T05:47:23,263.94,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN100727,2024-05-11,21:43:09,2024-05-11T21:43:09,919.32,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN100728,2024-09-13,15:37:43,2024-09-13T15:37:43,227.11,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN100729,2024-12-08,06:42:23,2024-12-08T06:42:23,800.66,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN100730,2024-04-28,11:16:21,2024-04-28T11:16:21,1026.11,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN100731,2025-07-18,12:40:11,2025-07-18T12:40:11,114.27,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN100732,2025-08-26,05:33:19,2025-08-26T05:33:19,309.33,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100733,2025-10-12,19:10:56,2025-10-12T19:10:56,496.43,Debit,Dining,CafeBrew,salary@hdfc,Pending,Dining payment to CafeBrew
TXN100734,2024-05-05,05:42:54,2024-05-05T05:42:54,1085.61,Credit,Salary,AcmeCorp,salary@hdfc,Success,Salary payment to AcmeCorp
TXN100735,2025-06-15,22:10:08,2025-06-15T22:10:08,936.42,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN100736,2025-07-31,04:32:32,2025-07-31T04:32:32,1383.1,Debit,Education,EduWorld,merchant@axis,Success,Education payment to EduWorld
TXN100737,2025-04-27,02:34:59,2025-04-27T02:34:59,429.77,Credit,Salary,AcmeCorp,salary@hdfc,Success,Salary payment to AcmeCorp
TXN100738,2025-10-16,12:36:39,2025-10-16T12:36:39,640.64,Credit,Salary,AcmeCorp,shivap@ybl,Success,Salary payment to AcmeCorp
TXN100739,2024-03-26,20:55:22,2024-03-26T20:55:22,280.84,Debit,Groceries,BigMart,salary@hdfc,Failed,Groceries payment to BigMart
TXN100740,2024-10-01,03:45:19,2024-10-01T03:45:19,2267.22,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100741,2024-10-03,21:11:10,2024-10-03T21:11:10,117.23,Debit,Health,MediCare,merchant@axis,Success,Health payment to MediCare
TXN100742,2024-03-15,07:19:01,2024-03-15T07:19:01,669.2,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100743,2025-05-31,21:34:56,2025-05-31T21:34:56,721.45,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN100744,2025-06-28,13:28:50,2025-06-28T13:28:50,1606.16,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN100745,2025-09-17,22:16:36,2025-09-17T22:16:36,1405.52,Debit,Health,MediCare,merchant@axis,Success,Health payment to MediCare
TXN100746,2024-05-20,08:25:12,2024-05-20T08:25:12,989.42,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100747,2024-03-20,07:25:15,2024-03-20T07:25:15,165.47,Debit,Salary,AcmeCorp,shivap@ybl,Success,Salary payment to AcmeCorp
TXN100748,2024-03-02,05:01:21,2024-03-02T05:01:21,1084.35,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100749,2025-03-10,05:12:42,2025-03-10T05:12:42,347.99,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN100750,2024-07-14,09:46:47,2024-07-14T09:46:47,754.02,Debit,Health,MediCare,refund@paytm,Success,Health payment to MediCare
TXN100751,2024-10-08,09:25:46,2024-10-08T09:25:46,1959.32,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100752,2024-06-03,20:11:21,2024-06-03T20:11:21,482.52,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100753,2025-02-12,07:08:28,2025-02-12T07:08:28,428.29,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN100754,2024-02-13,18:34:34,2024-02-13T18:34:34,1126.32,Debit,Health,MediCare,shivap@ybl,Success,Health payment to MediCare
TXN100755,2025-09-27,02:49:33,2025-09-27T02:49:33,1364.46,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100756,2024-10-09,13:37:54,2024-10-09T13:37:54,1944.43,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100757,2024-04-07,17:38:20,2024-04-07T17:38:20,610.05,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN100758,2024-05-11,16:11:00,2024-05-11T16:11:00,1979.49,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN100759,2024-05-30,21:36:32,2024-05-30T21:36:32,569.26,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100760,2024-05-29,05:22:28,2024-05-29T05:22:28,1485.05,Debit,Shopping,ShopEasy,salary@hdfc,Failed,Shopping payment to ShopEasy
TXN100761,2024-05-22,19:39:01,2024-05-22T19:39:01,2016.73,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN100762,2024-06-26,08:32:14,2024-06-26T08:32:14,567.21,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100763,2024-02-06,09:46:19,2024-02-06T09:46:19,1156.5,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN100764,2025-10-08,20:15:35,2025-10-08T20:15:35,1937.45,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN100765,2024-09-13,14:02:51,2024-09-13T14:02:51,252.98,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100766,2025-04-17,23:47:21,2025-04-17T23:47:21,599.53,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN100767,2024-09-20,22:56:12,2024-09-20T22:56:12,2122.51,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN100768,2024-12-16,22:42:50,2024-12-16T22:42:50,1159.12,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN100769,2024-07-16,14:16:55,2024-07-16T14:16:55,794.78,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100770,2025-05-29,12:24:35,2025-05-29T12:24:35,510.31,Debit,Education,EduWorld,shivap@ybl,Failed,Education payment to EduWorld
TXN100771,2024-01-21,07:35:25,2024-01-21T07:35:25,7.0,Debit,Dining,CafeBrew,shivap@ybl,Pending,Dining payment to CafeBrew
TXN100772,2025-04-07,22:28:22,2025-04-07T22:28:22,551.81,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN100773,2024-03-01,00:46:32,2024-03-01T00:46:32,523.7,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN100774,2025-08-01,11:55:28,2025-08-01T11:55:28,2349.6,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN100775,2025-03-15,17:07:35,2025-03-15T17:07:35,201.36,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN100776,2024-01-01,00:33:29,2024-01-01T00:33:29,111.93,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN100777,2024-03-02,02:03:34,2024-03-02T02:03:34,1025.96,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100778,2024-10-29,00:14:19,2024-10-29T00:14:19,520.17,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN100779,2024-11-15,00:03:15,2024-11-15T00:03:15,519.84,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100780,2024-02-12,15:50:33,2024-02-12T15:50:33,995.35,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN100781,2024-11-30,01:26:19,2024-11-30T01:26:19,1861.63,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN100782,2025-08-10,03:42:40,2025-08-10T03:42:40,1268.82,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN100783,2025-02-16,10:49:48,2025-02-16T10:49:48,1705.53,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN100784,2024-01-02,18:00:08,2024-01-02T18:00:08,1060.81,Debit,Education,EduWorld,shivap@ybl,Success,Education payment to EduWorld
TXN100785,2024-12-17,19:52:14,2024-12-17T19:52:14,559.92,Credit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN100786,2024-08-15,23:37:15,2024-08-15T23:37:15,591.71,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN100787,2024-02-20,19:28:37,2024-02-20T19:28:37,387.67,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN100788,2024-10-20,13:36:54,2024-10-20T13:36:54,934.17,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN100789,2024-06-26,10:32:45,2024-06-26T10:32:45,79.48,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100790,2024-05-07,11:11:41,2024-05-07T11:11:41,916.65,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN100791,2025-06-02,04:08:14,2025-06-02T04:08:14,357.57,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN100792,2025-05-14,10:03:57,2025-05-14T10:03:57,1307.14,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN100793,2024-04-26,17:03:50,2024-04-26T17:03:50,2345.75,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100794,2024-11-12,09:20:20,2024-11-12T09:20:20,109.52,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN100795,2025-02-14,09:52:30,2025-02-14T09:52:30,1340.25,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN100796,2024-11-28,23:16:10,2024-11-28T23:16:10,659.18,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN100797,2025-06-13,05:25:12,2025-06-13T05:25:12,2061.03,Debit,Rent,CityRentals,refund@paytm,Pending,Rent payment to CityRentals
TXN100798,2025-07-07,20:11:52,2025-07-07T20:11:52,474.87,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN100799,2024-05-06,06:53:57,2024-05-06T06:53:57,1371.59,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN100800,2025-07-09,14:47:55,2025-07-09T14:47:55,556.82,Credit,Salary,AcmeCorp,salary@hdfc,Success,Salary payment to AcmeCorp
TXN100801,2024-11-03,10:32:08,2024-11-03T10:32:08,55.05,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN100802,2024-07-22,06:29:58,2024-07-22T06:29:58,1556.53,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN100803,2025-07-08,18:20:06,2025-07-08T18:20:06,1369.22,Debit,Entertainment,MovieHub,merchant@axis,Pending,Entertainment payment to MovieHub
TXN100804,2025-07-21,20:11:51,2025-07-21T20:11:51,1172.68,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN100805,2025-02-08,21:20:18,2025-02-08T21:20:18,1668.3,Debit,Travel,QuickFlights,merchant@axis,Success,Travel payment to QuickFlights
TXN100806,2024-07-20,00:07:20,2024-07-20T00:07:20,868.18,Credit,Refund,SellerX,friend1@oksbi,Success,Refund payment to SellerX
TXN100807,2024-02-13,10:43:33,2024-02-13T10:43:33,1707.4,Debit,Dining,CafeBrew,refund@paytm,Pending,Dining payment to CafeBrew
TXN100808,2024-10-17,17:53:30,2024-10-17T17:53:30,914.35,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN100809,2024-06-28,17:40:50,2024-06-28T17:40:50,32.98,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN100810,2024-01-19,20:25:48,2024-01-19T20:25:48,123.1,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN100811,2025-01-08,06:31:58,2025-01-08T06:31:58,1011.32,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN100812,2024-08-22,03:40:38,2024-08-22T03:40:38,0.32,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN100813,2024-08-01,14:38:07,2024-08-01T14:38:07,398.76,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN100814,2024-12-12,09:06:44,2024-12-12T09:06:44,273.08,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN100815,2025-07-22,18:23:12,2025-07-22T18:23:12,442.24,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN100816,2025-09-28,21:50:23,2025-09-28T21:50:23,1817.52,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN100817,2024-10-15,20:51:45,2024-10-15T20:51:45,1688.14,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN100818,2025-10-18,17:51:39,2025-10-18T17:51:39,2.62,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN100819,2024-03-03,03:18:35,2024-03-03T03:18:35,1230.54,Debit,Education,EduWorld,merchant@axis,Success,Education payment to EduWorld
TXN100820,2025-09-04,10:22:07,2025-09-04T10:22:07,1177.9,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN100821,2024-11-05,14:45:50,2024-11-05T14:45:50,509.7,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN100822,2024-04-10,11:58:43,2024-04-10T11:58:43,1113.95,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
